country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Estonia,EE,2021-W06,national,EE,Estonia,4561,34869,1330068,2621.595287,13.08038659,TESSy
Estonia,EE,2021-W07,national,EE,Estonia,5572,43041,1330068,3235.999964,12.94579587,TESSy
Estonia,EE,2021-W08,national,EE,Estonia,8183,43932,1330068,3302.98902,18.6265137,TESSy
Estonia,EE,2021-W09,national,EE,Estonia,9570,49211,1330068,3699.886021,19.44687163,TESSy
Estonia,EE,2021-W10,national,EE,Estonia,9905,50819,1330068,3820.782095,19.49074165,TESSy
Estonia,EE,2021-W11,national,EE,Estonia,10309,51269,1330068,3854.614952,20.1076674,TESSy
Estonia,EE,2021-W12,national,EE,Estonia,7822,42064,1330068,3162.545073,18.59547356,TESSy
Estonia,EE,2021-W13,national,EE,Estonia,423,32987,1330068,2480.098762,1.282323339,TESSy
Estonia,EE,2021-W14,national,EE,Estonia,4663,33367,1330068,2508.66873,13.97488537,TESSy
Estonia,EE,2021-W15,national,EE,Estonia,3341,35575,1330068,2674.67528,9.391426564,TESSy
Estonia,EE,2021-W16,national,EE,Estonia,2604,30807,1330068,2316.197367,8.452624404,TESSy
Estonia,EE,2021-W17,national,EE,Estonia,2402,29631,1330068,2227.780835,8.10637508,TESSy
Estonia,EE,2021-W18,national,EE,Estonia,2283,30597,1330068,2300.408701,7.461515835,TESSy
Estonia,EE,2021-W19,national,EE,Estonia,1870,30810,1330068,2316.42292,6.069457968,TESSy
Estonia,EE,2021-W20,national,EE,Estonia,1465,32473,1330068,2441.454121,4.511440273,TESSy
Estonia,EE,2021-W21,national,EE,Estonia,876,27233,1330068,2047.489301,3.216685639,TESSy
Estonia,EE,2021-W22,national,EE,Estonia,612,28162,1330068,2117.335354,2.173141112,TESSy
Estonia,EE,2021-W23,national,EE,Estonia,380,23826,1330068,1791.336984,1.594896332,TESSy
Estonia,EE,2021-W24,national,EE,Estonia,282,25933,1330068,1949.749938,1.087417576,TESSy
Estonia,EE,2021-W25,national,EE,Estonia,165,18639,1330068,1401.356923,0.885240624,TESSy
Estonia,EE,2021-W26,national,EE,Estonia,227,19483,1330068,1464.812325,1.165118308,TESSy
Estonia,EE,2021-W27,national,EE,Estonia,301,21263,1330068,1598.64007,1.415604571,TESSy
Estonia,EE,2021-W28,national,EE,Estonia,375,27632,1330068,2077.487768,1.357122177,TESSy
Estonia,EE,2021-W29,national,EE,Estonia,645,18494,1330068,1390.455225,3.487617606,TESSy
Estonia,EE,2021-W30,national,EE,Estonia,1246,25281,1330068,1900.729887,4.928602508,TESSy
Estonia,EE,2021-W31,national,EE,Estonia,1472,29326,1330068,2204.849677,5.019436677,TESSy
Estonia,EE,2021-W32,national,EE,Estonia,1942,39715,1330068,2985.937561,4.889840111,TESSy
Estonia,EE,2021-W33,national,EE,Estonia,1970,27447,1330068,2063.578704,7.177469304,TESSy
Estonia,EE,2021-W34,national,EE,Estonia,2476,31313,1330068,2354.240535,7.907258966,TESSy
Estonia,EE,2021-W35,national,EE,Estonia,2405,31526,1330068,2370.254754,7.628623993,TESSy
Estonia,EE,2021-W36,national,EE,Estonia,2976,38013,1330068,2857.974179,7.828900639,TESSy
Estonia,EE,2021-W37,national,EE,Estonia,3258,43076,1330068,3238.631408,7.563376358,TESSy
Estonia,EE,2021-W38,national,EE,Estonia,3784,41320,1330068,3106.608083,9.157792836,TESSy
Estonia,EE,2021-W39,national,EE,Estonia,4970,39003,1330068,2932.406463,12.74260954,TESSy
Estonia,EE,2021-W40,national,EE,Estonia,6455,43696,1330068,3285.245566,14.77251922,TESSy
Estonia,EE,2021-W41,national,EE,Estonia,7999,49124,1330068,3693.345002,16.28328312,TESSy
Estonia,EE,2021-W42,national,EE,Estonia,9988,57655,1330068,4334.74078,17.32373602,TESSy
Estonia,EE,2021-W43,national,EE,Estonia,12069,57425,1330068,4317.448431,21.01697867,TESSy
Estonia,EE,2021-W44,national,EE,Estonia,173,54589,1330068,4104.22625,0.316913664,TESSy
Estonia,EE,2021-W45,national,EE,Estonia,6726,47680,1330068,3584.779124,14.10654362,TESSy
Estonia,EE,2021-W46,national,EE,Estonia,5181,40120,1330068,3016.387132,12.91375872,TESSy
Estonia,EE,2021-W47,national,EE,Estonia,4077,37807,1330068,2842.486249,10.7837173,TESSy
Estonia,EE,2021-W48,national,EE,Estonia,3437,38098,1330068,2864.364829,9.021470943,TESSy
Estonia,EE,2021-W49,national,EE,Estonia,3305,40270,1330068,3027.664751,8.207102061,TESSy
Estonia,EE,2021-W50,national,EE,Estonia,3913,42679,1330068,3208.78331,9.168443497,TESSy
